ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
223Zxq5pD4CecC3GT,145660551_781210714670501.0,781210714670501.0,11,1,1,0,2,Fit,Fitness,Fitness,Fit,Fat,0.0,2,0,1,Desktop,0.0,1.0,LUX,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
223Zxq5pD4CecC3GT,145660551_781210714670501.0,781210714670501.0,11,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,2,0,0,Desktop,0.0,0.0,LUX,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223a27aHc9uWznZwk,799354505_7350306099377748.0,7350306099377750.0,2,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,1.0,0.0,RUS,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223a27aHc9uWznZwk,799354505_7350306099377748.0,7350306099377750.0,2,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Desktop,1.0,1.0,RUS,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
223cK4TjeEt3kcRqP,664693457_9473707892916890.0,9473707892916890.0,2,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Desktop,1.0,0.0,BRA,0.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
223cK4TjeEt3kcRqP,664693457_9473707892916890.0,9473707892916890.0,2,0,0,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,1.0,1.0,BRA,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
223ccWRYWHnn6Z3to,1619513827_1796967871496606.0,1796967871496610.0,11,0,1,0,1,High,Social Status,Social Status,High,Low,1.0,2,0,1,Desktop,1.0,1.0,POL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223e8TwQsepTQCB4r,934070974_7807975720412870.0,7807975720412870.0,7,1,0,1,0,Young,Age,Age,Young,Old,0.0,3,0,1,Mobile,0.0,1.0,TUR,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223e8TwQsepTQCB4r,934070974_7807975720412870.0,7807975720412870.0,7,0,0,0,1,Old,Age,Age,Young,Old,0.0,3,0,0,Mobile,0.0,0.0,TUR,1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223f9f3svbuqQbf4L,-10888341_2648332901299000.0,2648332901299000.0,9,0,1,0,0,Low,Social Status,Social Status,High,Low,0.0,3,0,0,Mobile,0.0,0.0,ZAF,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223fzH4wNpB5W2fnp,-1253900264_5615523493089156.0,5615523493089160.0,11,1,1,0,2,Male,Gender,Gender,Male,Female,0.0,1,0,0,Mobile,0.0,0.0,FRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223fzH4wNpB5W2fnp,-1253900264_5615523493089156.0,5615523493089160.0,11,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,1,0,1,Mobile,0.0,1.0,FRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223gkKGNvSHRsvibk,1870568321_3707873580228009.0,3707873580228009.5,7,1,0,1,0,Male,Gender,Gender,Male,Female,0.0,3,0,0,Desktop,0.0,0.0,HUN,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
223gkKGNvSHRsvibk,1870568321_3707873580228009.0,3707873580228009.5,7,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0.0,1.0,HUN,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
223jFoQLbsoctF2wB,647219161_8585852491450665.0,8585852491450670.0,13,0,0,1,0,High,Social Status,Social Status,High,Low,1.0,3,0,0,Desktop,1.0,1.0,RUS,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223kXeuNywiirzc62,1071288354_6253049880401023.0,6253049880401020.0,3,1,1,0,1,Old,Age,Age,Young,Old,1.0,3,0,1,Desktop,0.0,1.0,POL,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223kXeuNywiirzc62,1071288354_6253049880401023.0,6253049880401020.0,3,0,1,0,2,Young,Age,Age,Young,Old,1.0,3,0,0,Desktop,0.0,0.0,POL,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
223kyjwEKpnpXbotQ,-1935358661_8390240709655956.0,8390240709655960.0,8,1,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,0.0,1.0,RUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
223kyjwEKpnpXbotQ,-1935358661_8390240709655956.0,8390240709655960.0,8,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Desktop,0.0,0.0,RUS,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223oXz2tcN4uSD58G,541612673_1246712807620280.0,1246712807620280.0,2,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,1,4,0,Desktop,1.0,0.0,DEU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223oXz2tcN4uSD58G,541612673_1246712807620280.0,1246712807620280.0,2,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,1.0,1.0,DEU,1.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
223p2ZrJ3NdgYdTKm,-711680460_1571588714916119.0,1571588714916120.0,11,0,1,0,0,Rand,Social Status,Random,,,,1,0,0,Mobile,0.0,1.0,FIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223p2ZrJ3NdgYdTKm,-711680460_1571588714916119.0,1571588714916120.0,11,1,1,0,0,Rand,Social Status,Random,,,,1,0,1,Mobile,0.0,0.0,FIN,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223pPrpXpjHyMHqmH,1049962105_2364611485808363.0,2364611485808360.0,2,1,1,0,2,Fat,Fitness,Fitness,Fit,Fat,1.0,2,0,0,Mobile,0.0,0.0,DEU,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223pPrpXpjHyMHqmH,1049962105_2364611485808363.0,2364611485808360.0,2,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,1,Mobile,0.0,1.0,DEU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
223rC9J8KuAckCvQj,553817595_9318081378842992.0,9318081378842990.0,13,0,0,0,0,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,1.0,0.0,USA,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223rC9J8KuAckCvQj,553817595_9318081378842992.0,9318081378842990.0,13,1,0,1,0,Old,Age,Age,Young,Old,1.0,5,0,0,Desktop,1.0,1.0,USA,0.0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223rcw3shssxBkGEE,-1106383534_3802665007465036.0,3802665007465040.0,12,0,1,0,1,Female,Gender,Gender,Male,Female,0.0,4,0,1,Desktop,1.0,0.0,BRA,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
223rcw3shssxBkGEE,-1106383534_3802665007465036.0,3802665007465040.0,12,1,1,0,2,Male,Gender,Gender,Male,Female,0.0,4,0,0,Desktop,1.0,1.0,BRA,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
223s4vvgfP6hg2ZDm,801956185_818667002896311.0,818667002896311.0,4,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Desktop,0.0,0.0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223s4vvgfP6hg2ZDm,801956185_818667002896311.0,818667002896311.0,4,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0.0,1,0,1,Desktop,0.0,1.0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
223ugTQ9PF7MTaYSP,566355160_1635447859882712.0,1635447859882710.0,12,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0.0,2,0,0,Desktop,0.0,1.0,USA,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223ugTQ9PF7MTaYSP,566355160_1635447859882712.0,1635447859882710.0,12,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0.0,2,0,1,Desktop,0.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
223uxwWW2jJb3ghnp,1341876379_1179596993982576.0,1179596993982580.0,1,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0.0,1,0,1,Desktop,0.0,0.0,ESP,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
223uxwWW2jJb3ghnp,1341876379_1179596993982576.0,1179596993982580.0,1,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,0,Desktop,0.0,1.0,ESP,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223xNZnNFbzvaM2ZL,-592911312_9936621795607854.0,9936621795607850.0,13,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Desktop,1.0,0.0,GBR,0.0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0
223xNZnNFbzvaM2ZL,-592911312_9936621795607854.0,9936621795607850.0,13,1,0,0,0,Less,Utilitarian,Utilitarian,More,Less,1.0,2,3,0,Desktop,1.0,1.0,GBR,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
223zHrvJM8ZawwnhL,-2097238650_1085834720017553.0,1085834720017550.0,3,0,1,0,1,High,Social Status,Social Status,High,Low,1.0,1,0,1,Desktop,1.0,0.0,RUS,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22428KnNzM6FZ4A8D,1319846616_1830055308528244.0,1830055308528240.0,12,1,0,1,0,Old,Age,Age,Young,Old,1.0,5,0,0,Desktop,1.0,1.0,USA,0.0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22428KnNzM6FZ4A8D,1319846616_1830055308528244.0,1830055308528240.0,12,0,0,0,0,Young,Age,Age,Young,Old,1.0,5,0,1,Desktop,1.0,0.0,USA,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248SWHHXbKcptQmQ,344361062_1059457671362906.0,1059457671362910.0,12,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,1,0,0,Mobile,0.0,1.0,RUS,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2248SWHHXbKcptQmQ,344361062_1059457671362906.0,1059457671362910.0,12,1,1,0,1,Female,Gender,Gender,Male,Female,1.0,1,0,1,Mobile,0.0,0.0,RUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
224EWe4h872zLztpH,1278829834_1459202088246669.0,1459202088246670.0,11,1,0,0,0,Fit,Fitness,Fitness,Fit,Fat,0.0,3,0,1,Desktop,1.0,0.0,MAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
224EWe4h872zLztpH,1278829834_1459202088246669.0,1459202088246670.0,11,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,0,Desktop,1.0,1.0,MAR,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224FCoJ68r7k84Cee,-1557644438_6314059056507932.0,6314059056507930.0,9,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,4,1,0,Mobile,0.0,0.0,USA,0.0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
224FCoJ68r7k84Cee,-1557644438_6314059056507932.0,6314059056507930.0,9,0,0,0,1,More,Utilitarian,Utilitarian,More,Less,1.0,5,1,1,Mobile,0.0,1.0,USA,0.0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
224FFtTQosbk2nX6D,-785452168_9387986043243778.0,9387986043243780.0,10,1,1,0,0,Old,Age,Age,Young,Old,1.0,4,0,0,Desktop,0.0,0.0,FIN,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224FFtTQosbk2nX6D,-785452168_9387986043243778.0,9387986043243780.0,10,0,1,0,0,Young,Age,Age,Young,Old,1.0,4,0,1,Desktop,0.0,1.0,FIN,1.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
224FP9CnWuhAZXxFc,-448927564_3866313829619452.0,3866313829619449.5,9,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0.0,5,0,0,Desktop,0.0,1.0,RUS,1.0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
224FP9CnWuhAZXxFc,-448927564_3866313829619452.0,3866313829619449.5,9,1,1,0,0,Fit,Fitness,Fitness,Fit,Fat,0.0,5,0,1,Desktop,0.0,0.0,RUS,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
224FWjppn7zAG7K7T,387791867_3307916065678000.0,3307916065678000.0,2,1,1,0,1,Male,Gender,Gender,Male,Female,0.0,1,0,1,Mobile,1.0,1.0,GBR,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224FWjppn7zAG7K7T,387791867_3307916065678000.0,3307916065678000.0,2,0,1,0,2,Female,Gender,Gender,Male,Female,0.0,1,0,0,Mobile,1.0,0.0,GBR,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224FiQ6c5FyDN7pJg,417172362_3942078499259059.0,3942078499259060.0,9,1,1,0,2,Fit,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,1.0,1.0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
224FiQ6c5FyDN7pJg,417172362_3942078499259059.0,3942078499259060.0,9,0,1,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Desktop,1.0,0.0,BRA,1.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
224JaNKevqduJtu7s,1726068729_45955056888961.0,45955056888961.0,4,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0.0,3,0,0,Desktop,0.0,1.0,GBR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
224JaNKevqduJtu7s,1726068729_45955056888961.0,45955056888961.0,4,0,0,0,1,Fat,Fitness,Fitness,Fit,Fat,0.0,3,0,1,Desktop,0.0,0.0,GBR,0.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
224KGY3JjzypPW7wz,-1061625001_3084209852916029.0,3084209852916030.0,13,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,1,Desktop,1.0,0.0,GBR,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224KGY3JjzypPW7wz,-1061625001_3084209852916029.0,3084209852916030.0,13,1,0,0,0,More,Utilitarian,Utilitarian,More,Less,0.0,5,4,0,Desktop,1.0,1.0,GBR,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0
224LDFgfThRyyj9q5,-2005816188_106871193969728.0,106871193969728.0,10,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,1,Mobile,0.0,0.0,BRA,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
224LDFgfThRyyj9q5,-2005816188_106871193969728.0,106871193969728.0,10,1,1,0,0,Less,Utilitarian,Utilitarian,More,Less,1.0,2,3,0,Mobile,0.0,1.0,BRA,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224LSrTpBy8uBxyXL,-2043126679_5674573456350671.0,5674573456350670.0,4,0,0,1,0,Low,Social Status,Social Status,High,Low,0.0,2,0,0,Mobile,0.0,1.0,GBR,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224N22Ebv4NpyayAc,401755977_3577272391512593.0,3577272391512590.0,1,1,1,0,0,Low,Social Status,Social Status,High,Low,1.0,2,0,0,Desktop,1.0,0.0,HUN,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
224Qeqo68YbTQPR9t,-640500409_654418766053563.0,654418766053563.0,7,1,1,0,0,Female,Gender,Gender,Male,Female,1.0,4,0,1,Mobile,1.0,1.0,JPN,0.0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224Qeqo68YbTQPR9t,-640500409_654418766053563.0,654418766053563.0,7,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,4,0,0,Mobile,1.0,0.0,JPN,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224R9MdcTskWhKRYk,2094185148_9900740021668680.0,9900740021668680.0,13,1,1,0,2,Rand,Random,Random,,,,3,0,0,Mobile,0.0,0.0,FIN,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
224R9MdcTskWhKRYk,2094185148_9900740021668680.0,9900740021668680.0,13,0,1,0,1,Rand,Random,Random,,,,3,0,1,Mobile,0.0,1.0,FIN,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
224SGzZsDodZyk9Zo,721111075_5414995396820415.0,5414995396820420.0,3,1,0,0,0,More,Utilitarian,Utilitarian,More,Less,0.0,5,1,0,Desktop,1.0,1.0,MYS,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
224SGzZsDodZyk9Zo,721111075_5414995396820415.0,5414995396820420.0,3,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,4,1,1,Desktop,1.0,0.0,MYS,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
224TuvsREKFe84Wah,1449746997_436426533990437.0,436426533990437.0,12,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,1,Mobile,0.0,0.0,CHE,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224TuvsREKFe84Wah,1449746997_436426533990437.0,436426533990437.0,12,1,1,0,2,Fat,Fitness,Fitness,Fit,Fat,1.0,2,0,0,Mobile,0.0,1.0,CHE,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
224Yw3pai7SSqyzAG,-1384863848_685593350541976.0,685593350541976.0,4,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,0.0,1.0,DEU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
224Yw3pai7SSqyzAG,-1384863848_685593350541976.0,685593350541976.0,4,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,0,Desktop,0.0,0.0,DEU,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0
224Z9MeYHSFRnR9eu,-272406116_5098140333418028.0,5098140333418030.0,2,0,0,0,0,Low,Social Status,Social Status,High,Low,0.0,4,0,0,Desktop,1.0,0.0,USA,0.0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
224bTf6HL9dJS3q8f,2105258408_4163295591255747.0,4163295591255750.5,11,1,0,1,0,Female,Gender,Gender,Male,Female,1.0,1,0,0,Desktop,1.0,1.0,RUS,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224bTf6HL9dJS3q8f,2105258408_4163295591255747.0,4163295591255750.5,11,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,1,0,1,Desktop,1.0,0.0,RUS,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224cxgPeYZTakSxMj,803343358_4187351052140056.0,4187351052140060.0,10,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0.0,1,0,0,Mobile,0.0,0.0,RUS,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224cxgPeYZTakSxMj,803343358_4187351052140056.0,4187351052140060.0,10,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0.0,1,0,1,Mobile,0.0,1.0,RUS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224fECf7Dssx6ZFAF,-1568600054_8508210431847107.0,8508210431847110.0,5,0,1,0,0,High,Social Status,Social Status,High,Low,1.0,2,0,1,Desktop,0.0,1.0,BRA,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
224hsAXTz47ubQa6d,1893952500_4340550075021034.0,4340550075021030.5,3,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0.0,4,0,0,Desktop,1.0,1.0,USA,0.0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
224hsAXTz47ubQa6d,1893952500_4340550075021034.0,4340550075021030.5,3,1,0,0,0,Fit,Fitness,Fitness,Fit,Fat,0.0,4,0,1,Desktop,1.0,0.0,USA,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
224ibLpoLS8uNDoET,1021965202_8972870719763821.0,8972870719763821.0,4,0,0,1,0,Old,Age,Age,Young,Old,0.0,3,0,0,Desktop,1.0,1.0,RUS,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224ibLpoLS8uNDoET,1021965202_8972870719763821.0,8972870719763821.0,4,1,0,0,0,Young,Age,Age,Young,Old,0.0,3,0,1,Desktop,1.0,0.0,RUS,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224j2cgLcpMm7Jfpe,1252833285_616346249456520.0,616346249456520.0,3,0,1,0,0,Young,Age,Age,Young,Old,1.0,3,0,1,Desktop,0.0,1.0,SVK,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224j2cgLcpMm7Jfpe,1252833285_616346249456520.0,616346249456520.0,3,1,1,0,0,Old,Age,Age,Young,Old,1.0,3,0,0,Desktop,0.0,0.0,SVK,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224jWu7d5mkgaw8AA,-1421214340_628504093595696.0,628504093595696.0,4,0,1,0,0,Low,Social Status,Social Status,High,Low,0.0,5,0,1,Desktop,1.0,1.0,DEU,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
224kDkewYqHddBa2v,1137548239_8933688534299702.0,8933688534299699.0,9,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,1,0,0,Desktop,0.0,1.0,GBR,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224kDkewYqHddBa2v,1137548239_8933688534299702.0,8933688534299699.0,9,1,1,0,0,Fat,Fitness,Fitness,Fit,Fat,1.0,1,0,1,Desktop,0.0,0.0,GBR,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224kNC2Rn2CDzXbYJ,673054229_8111950648575006.0,8111950648575010.0,6,1,0,0,0,Pets,Species,Species,Hoomans,Pets,1.0,1,0,0,Desktop,0.0,0.0,DEU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224kNC2Rn2CDzXbYJ,673054229_8111950648575006.0,8111950648575010.0,6,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1.0,1,0,1,Desktop,0.0,1.0,DEU,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224nxT5J2255iYeK9,1525461453_5133471753748198.0,5133471753748200.0,9,1,1,0,1,Hoomans,Species,Species,Hoomans,Pets,0.0,4,0,1,Desktop,0.0,1.0,USA,0.0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
224nxT5J2255iYeK9,1525461453_5133471753748198.0,5133471753748200.0,9,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0.0,4,0,0,Desktop,0.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
224qJwW9SsdZK8F4a,133111810_9861582928857668.0,9861582928857670.0,9,1,1,0,2,Pets,Species,Species,Hoomans,Pets,1.0,5,0,0,Desktop,0.0,0.0,FRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
224qJwW9SsdZK8F4a,133111810_9861582928857668.0,9861582928857670.0,9,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,0.0,1.0,FRA,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
224qjZne8dMpkTTFP,931998731_9471183296199690.0,9471183296199690.0,12,1,1,0,0,Male,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0.0,0.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
224qjZne8dMpkTTFP,931998731_9471183296199690.0,9471183296199690.0,12,0,1,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,0,Desktop,0.0,1.0,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
224qntjEqWbzEXzJK,235391360_7159971477215614.0,7159971477215610.0,8,1,0,0,2,Female,Gender,Gender,Male,Female,1.0,1,0,0,Desktop,1.0,0.0,ESP,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224qntjEqWbzEXzJK,235391360_7159971477215614.0,7159971477215610.0,8,0,0,1,0,Male,Gender,Gender,Male,Female,1.0,1,0,1,Desktop,1.0,1.0,ESP,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224sjiyrbpsYpkZmC,-1954129523_4887913553092376.0,4887913553092380.0,2,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1.0,2,0,0,Desktop,1.0,1.0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
224sjiyrbpsYpkZmC,-1954129523_4887913553092376.0,4887913553092380.0,2,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,2,0,1,Desktop,0.0,0.0,BRA,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
224tJTxJ8jiCJmZpt,1471617066_9135900582761938.0,9135900582761940.0,6,1,1,0,2,More,Utilitarian,Utilitarian,More,Less,0.0,5,3,0,Desktop,0.0,0.0,SWE,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
